conversation_id,turn_index,speaker_role,TOXICITY,SEVERE_TOXICITY,IDENTITY_ATTACK,INSULT,PROFANITY,THREAT,INCOHERENT,UNSUBSTANTIAL,SPAM,INFLAMMATORY,LIKELY_TO_REJECT,ATTACK_ON_AUTHOR,ATTACK_ON_COMMENTER,OBSCENE,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL,SEXUALLY_EXPLICIT,FLIRTATION
1647,3,assigned_mentor,0.056016337,0.0015640259,0.007843546,0.021546122,0.02126184,0.008466354,0.4491996,0.25812712,0.37643448,0.021717962,0.63442826,0.1617479,0.28296772,0.008768517,0.51304954,0.51634157,0.92846733,0.7750001,0.62677896,0.72726154,0.75447476,0.009672256,0.24104378
1647,5,assigned_mentor,0.07054565,0.0019073486,0.008731495,0.024897853,0.020920247,0.009929225,0.50346196,0.5859829,0.5638554,0.2526891,0.72630644,0.70797914,0.35654917,0.08869823,0.34428665,0.34489587,0.94064426,0.50573206,0.33100307,0.4073306,0.6658101,0.010556913,0.20290403
1647,7,assigned_mentor,0.034748793,0.0012588501,0.00569767,0.013896915,0.015557245,0.008129764,0.68041646,0.7728008,0.09263781,0.32978937,0.438207,0.068189494,0.23932697,0.101690695,0.7378309,0.7132138,0.1859979,0.06832278,0.5169943,0.24978018,0.6689435,0.009259416,0.16412148
1647,9,assigned_mentor,0.028502874,0.00088214874,0.005919657,0.014960921,0.014498309,0.00746953,0.6467378,0.5382276,0.8253275,0.13445713,0.6858543,0.73341036,0.36874163,0.089880474,0.8730957,0.66690224,0.78949445,0.76815987,0.78959465,0.86418366,0.78346056,0.0069887945,0.21511653
1647,11,assigned_mentor,0.05750068,0.001335144,0.0075105648,0.025929155,0.016547862,0.00713294,0.11369643,0.29863825,0.26977316,0.09318655,0.23061647,0.23972598,0.72761667,0.0019354186,0.5222579,0.21834926,0.6170985,0.7757295,0.21650006,0.8482704,0.7533248,0.009318393,0.22904357
1647,13,assigned_mentor,0.027677942,0.0008916855,0.0037367835,0.014048916,0.012926984,0.0069905366,0.34340632,0.4683284,0.7059457,0.20147254,0.4146935,0.82798386,0.59201556,0.0080811,0.3728518,0.088600785,0.875994,0.7283698,0.08501253,0.79430854,0.7901845,0.006605443,0.2085886
1647,15,assigned_mentor,0.03734144,0.0013542175,0.008953481,0.016784932,0.017709278,0.008246276,0.2448183,0.38815725,0.18474944,0.033164065,0.5279933,0.21567722,0.06867159,0.00890404,0.22748208,0.18324591,0.60878664,0.3876351,0.069204815,0.6312726,0.79457796,0.011323617,0.32756633
1647,17,assigned_mentor,0.04686289,0.0012969971,0.0073625734,0.020708188,0.017299367,0.008466354,0.18506278,0.61780906,0.23725575,0.12949148,0.70081913,0.6294671,0.2887389,0.01616047,0.62418544,0.34489664,0.6366062,0.3913864,0.75192225,0.54857075,0.786674,0.010969753,0.16313572
1647,19,assigned_mentor,0.017843807,0.0010156631,0.0042177555,0.010096892,0.01490822,0.008026198,0.21721452,0.6862966,0.26981473,0.11677369,0.62889403,0.60609746,0.6301913,0.025275081,0.27303895,0.17484002,0.91997635,0.13755322,0.09591586,0.099459566,0.6257517,0.010262027,0.25593913
1647,21,assigned_mentor,0.014513801,0.0012874603,0.0030523231,0.00813988,0.015283971,0.00780612,0.64680636,0.94422394,0.096641526,0.07640421,0.87923026,0.041009266,0.16302462,0.030889375,0.7189549,0.48796526,0.6087872,0.22570133,0.5134133,0.08581485,0.74586993,0.011972365,0.14667791
1648,1,assigned_mentor,0.013131535,0.0009393692,0.00310782,0.007911879,0.012551232,0.0079873605,0.47166142,0.6635797,0.17350554,0.7279288,0.45893097,0.32290426,0.034328755,0.1248924,0.8634894,0.31009308,0.46364117,0.3240189,0.65083784,0.55060405,0.85377085,0.00896453,0.44359803
1649,1,assigned_mentor,0.029092113,0.0011205673,0.0035702933,0.012338906,0.014498309,0.007935578,0.50264245,0.7707927,0.8518745,0.20939222,0.5948217,0.27501675,0.29418042,0.12248106,0.25208217,0.13845752,0.28814536,0.07083046,0.6136431,0.099459566,0.5593265,0.01250316,0.23287922
1650,1,assigned_mentor,0.024967449,0.0011539459,0.0057346676,0.012072904,0.017231047,0.009230154,0.21356922,0.44613078,0.4452951,0.14141832,0.4133967,0.15319517,0.4501285,0.021882333,0.105915576,0.33987063,0.6198757,0.37430903,0.07564826,0.6075428,0.69745296,0.012149297,0.2056096
1651,1,assigned_mentor,0.01834645,0.0007915497,0.003311308,0.009431887,0.013029462,0.0074306927,0.440951,0.31722587,0.7528917,0.095873915,0.38553447,0.6058521,0.24562655,0.023712602,0.39671382,0.23238951,0.49640715,0.6505667,0.08766975,0.7771886,0.6783856,0.007460612,0.16200884
1652,1,assigned_mentor,0.022964042,0.0010108948,0.004421244,0.012946909,0.015079016,0.008531082,0.5538836,0.3210278,0.46560258,0.13574918,0.8465949,0.035612315,0.2982725,0.11866741,0.39671382,0.44547597,0.32394382,0.27750787,0.34510955,0.595022,0.86166376,0.0087286215,0.32565224
1653,1,assigned_mentor,0.022728346,0.00093460083,0.0049577127,0.012338906,0.013951761,0.007832011,0.40306956,0.38160735,0.4009976,0.095792435,0.49002492,0.16065834,0.8383974,0.050904963,0.3823752,0.22768869,0.8066233,0.8266754,0.0823994,0.83915174,0.7916476,0.007667032,0.2183099
1654,1,assigned_mentor,0.022964042,0.0009536743,0.0053276913,0.011920903,0.013439372,0.00704232,0.6737088,0.45318606,0.2357334,0.35737377,0.5279933,0.38239077,0.7040397,0.33704647,0.1396381,0.08059307,0.56522757,0.793762,0.07482619,0.85734785,0.7998604,0.008846575,0.2731832
1654,3,assigned_mentor,0.0060631246,0.00064373016,0.0016464046,0.0062873685,0.010467518,0.006420923,0.88573,0.85611385,0.48425734,0.07369789,0.9248177,0.05653764,0.24236561,0.102686256,0.13270746,0.10564658,0.3239431,0.059745956,0.24157341,0.03689402,0.54077375,0.0060156714,0.24549954
1654,5,assigned_mentor,0.025910228,0.0011968613,0.0066596144,0.011768902,0.017572641,0.00933372,0.009551071,0.009285923,0.015183235,0.0053796624,0.08449112,0.004253118,0.00025383948,0.002053415,0.7285458,0.39066917,0.64782226,0.8095666,0.6589699,0.9190861,0.84539,0.010792822,0.23506835
1656,1,assigned_mentor,0.013068704,0.0009250641,0.0026453468,0.007911879,0.011543535,0.007340072,0.42990592,0.8307522,0.04694995,0.18170977,0.6010211,0.11103413,0.27987844,0.02860211,0.2688109,0.22300851,0.13764325,0.07850579,0.31247792,0.18104482,0.77181506,0.006104137,0.22066799
1657,1,assigned_mentor,0.024613906,0.00078201294,0.0029968263,0.010248893,0.012038844,0.0067963502,0.45891422,0.8579436,0.04082215,0.28954834,0.6834118,0.5520368,0.69132316,0.063145116,0.09350655,0.23711215,0.07947273,0.06338342,0.097865105,0.142899,0.59152764,0.0067823743,0.24054006
1659,1,assigned_mentor,0.018974753,0.00074863434,0.0047727237,0.0107048955,0.013883443,0.0076119336,0.07335442,0.2661823,0.6088986,0.1306578,0.7206309,0.87556595,0.1711013,0.007890431,0.57179725,0.7087258,0.30763814,0.7946716,0.5080219,0.8941783,0.73958945,0.0069003287,0.17879155
1661,1,assigned_mentor,0.017592486,0.0012779236,0.0037922803,0.007892879,0.014976538,0.008466354,0.6437259,0.72937065,0.5259016,0.20534436,0.72933453,0.0892227,0.59201556,0.46255252,0.10257033,0.07546592,0.73302877,0.064608976,0.17157534,0.03251484,0.4762176,0.012031343,0.27109915
1662,1,assigned_mentor,0.016021729,0.0009012222,0.004125261,0.009640889,0.014464149,0.008311004,0.19916475,0.41510922,0.13496025,0.091370754,0.29978135,0.078282386,0.600085,0.012669403,0.25620747,0.27563298,0.82060593,0.54867166,0.1351758,0.63358915,0.6799654,0.009908165,0.19526157
1663,1,assigned_mentor,0.01646154,0.00066280365,0.0021273769,0.008823884,0.012073003,0.0065956907,0.37382886,0.86802626,0.029377552,0.051452603,0.53060454,0.046153583,0.39944017,0.013992336,0.61125165,0.2707451,0.80171293,0.07721052,0.52599835,0.04229654,0.70868284,0.005101525,0.117485754
1664,1,assigned_mentor,0.0103670005,0.0008058548,0.0034038029,0.007797878,0.012961143,0.0072753434,0.7002842,0.5914792,0.11582287,0.055482447,0.5501984,0.016253464,0.08651587,0.101426214,0.09607909,0.08410463,0.24014841,0.17851007,0.3882483,0.3064176,0.7521756,0.0074311234,0.33179292
1666,1,assigned_mentor,0.011874928,0.000910759,0.0027008436,0.0072848746,0.013610168,0.0071717775,0.4337321,0.8923531,0.04256352,0.12533541,0.61662275,0.14105633,0.539643,0.029215103,0.23565333,0.10091686,0.8876206,0.115097,0.24585372,0.015323395,0.46750137,0.007372146,0.23217255
1667,1,assigned_mentor,0.019351736,0.001411438,0.0039402717,0.009944891,0.016411226,0.008259222,0.38407636,0.86343884,0.032676954,0.10357105,0.746989,0.10381028,0.702535,0.0437314,0.81405795,0.6295173,0.5499311,0.14088532,0.5980889,0.08141004,0.8469805,0.010262027,0.40458077
1668,1,assigned_mentor,0.04067813,0.0016307831,0.007843546,0.019096779,0.020578653,0.009644418,0.5525472,0.68612635,0.69161594,0.081689715,0.6839031,0.60394853,0.2581466,0.112466015,0.4809416,0.31504107,0.28168494,0.43117982,0.3689461,0.62806374,0.78229326,0.013033954,0.24744543
1669,1,assigned_mentor,0.017969469,0.0010347366,0.0039772694,0.008424882,0.015454767,0.0076637166,0.6922939,0.92590684,0.11766126,0.08339661,0.67682815,0.07304124,0.24428187,0.030341579,0.64861757,0.24661702,0.757144,0.07721052,0.5314375,0.029940847,0.67680764,0.010438959,0.13756606
1670,1,assigned_mentor,0.025674535,0.0016880035,0.0040142676,0.010818896,0.021330157,0.008453408,0.2997512,0.9440822,0.021476138,0.08873181,0.78887165,0.05081878,0.26351956,0.025721818,0.61125344,0.37545913,0.81225,0.067078255,0.46242416,0.027406916,0.68313,0.0150981555,0.22859162
1671,1,assigned_mentor,0.01608456,0.0008583069,0.0044582416,0.009982891,0.014190876,0.007935578,0.3407452,0.36211106,0.8253275,0.056782905,0.17536698,0.32940522,0.018955905,0.029768428,0.6800651,0.072140165,0.15272859,0.59794086,0.8055083,0.76102644,0.70868284,0.008787598,0.31280056
1672,1,assigned_mentor,0.009550206,0.00069618225,0.0029598286,0.0072658747,0.012038844,0.0074565844,0.35685107,0.8311101,0.1839637,0.24116506,0.7752751,0.81822795,0.2585197,0.08428438,0.11207716,0.1424192,0.25284356,0.10077714,0.1351758,0.17781185,0.6502518,0.008610667,0.22008741
1673,1,assigned_mentor,0.018095128,0.00094890594,0.0029413297,0.008405882,0.013917602,0.0072753434,0.42511123,0.8848548,0.03875022,0.06692099,0.4832186,0.052644443,0.20862211,0.016346106,0.4578922,0.10091686,0.8562515,0.08243042,0.39763463,0.039574955,0.6364095,0.009613278,0.14880618
1674,1,assigned_mentor,0.048594624,0.0019931793,0.022188433,0.019225692,0.022149978,0.009281937,0.83466136,0.47891542,0.78634554,0.32041538,0.39488694,0.71633667,0.110681005,0.18597071,0.77126807,0.34994078,0.60418224,0.60094273,0.09786457,0.78944814,0.8460391,0.0150981555,0.2744382
1674,3,assigned_mentor,0.049089402,0.001335144,0.009249465,0.025026767,0.024472807,0.008867673,0.08455409,0.3770926,0.93607247,0.092619486,0.38866284,0.65288496,0.023617895,0.011583943,0.6069521,0.5963692,0.3702583,0.78538847,0.60196847,0.8817191,0.80015415,0.012031343,0.34504178
1674,5,assigned_mentor,0.0029216092,0.00039339066,0.0021088778,0.0062683686,0.010074687,0.0059775305,0.83466136,0.81209755,0.1170147,0.44569078,0.8368517,0.020593517,0.15018691,0.033340365,0.36807975,0.20029417,0.3370784,0.063383736,0.34510955,0.056517124,0.6287864,0.007106749,0.30472034
1677,1,assigned_mentor,0.03109552,0.0018501282,0.008842488,0.011160898,0.022764845,0.008919456,0.26738095,0.8307522,0.051462084,0.1097361,0.65260506,0.2883549,0.7572944,0.03425457,0.28575495,0.20909315,0.7746535,0.08507854,0.29427806,0.06759905,0.58960986,0.015687928,0.15240088
1678,1,assigned_mentor,0.018849092,0.0009775162,0.0037922803,0.010362893,0.014088398,0.0074048014,0.7041127,0.81794083,0.52071077,0.16858725,0.766772,0.43334243,0.6274184,0.015048077,0.19607697,0.18324591,0.3736028,0.07083021,0.27196327,0.071766295,0.6030851,0.009082484,0.3249363
1682,1,assigned_mentor,0.03357032,0.0016212463,0.0071775843,0.0114649,0.020988565,0.010472948,0.3376628,0.72937065,0.2853537,0.12515303,0.5718665,0.087886944,0.03008762,0.04309713,0.63283473,0.17903334,0.5372555,0.11220652,0.80220205,0.19243622,0.5611979,0.013564749,0.21020813
1684,1,assigned_mentor,0.01834645,0.0010871887,0.0034408006,0.008386881,0.015625564,0.007741391,0.18258645,0.8307522,0.26835102,0.092089064,0.77296215,0.13284187,0.06465617,0.022025598,0.20325422,0.077156395,0.8439585,0.04802444,0.24585414,0.017662557,0.48059967,0.009908165,0.24917713
1685,1,assigned_mentor,0.020960633,0.0010108948,0.0045137387,0.009393888,0.014600786,0.00823333,0.06299391,0.7117218,0.00986267,0.13151723,0.9411669,0.44911203,0.16091573,0.026604537,0.30710298,0.65832764,0.8933132,0.08909962,0.30333722,0.10533423,0.5500133,0.007961918,0.1504756
1685,3,assigned_mentor,0.02920996,0.0012207031,0.004920715,0.013212911,0.017026093,0.009592636,0.2821615,0.4411204,0.4117951,0.094791695,0.29527506,0.0690647,0.0782843,0.027951708,0.5222579,0.6911385,0.5246432,0.1646235,0.6467923,0.45202368,0.7305029,0.010556913,0.18546833
1685,5,assigned_mentor,0.0438942,0.0012779236,0.0071405866,0.01929015,0.018529098,0.009696201,0.68280894,0.5886792,0.4223717,0.16978039,0.5543032,0.69365686,0.80628693,0.05212414,0.0846733,0.4604559,0.356928,0.3591924,0.22885463,0.45368177,0.49159622,0.011146685,0.25708205
1685,8,assigned_mentor,0.09394901,0.0018596649,0.008916483,0.0314771,0.026317406,0.00967031,0.44871506,0.40605807,0.4459097,0.10613791,0.42715612,0.7121416,0.6018318,0.036261264,0.701217,0.45544735,0.58284277,0.42735747,0.80554926,0.47112507,0.73447114,0.012385205,0.24652597
1686,1,assigned_mentor,0.15048122,0.0038909912,0.017465452,0.047349896,0.03915693,0.023889944,0.2462516,0.46662965,0.5935591,0.1371701,0.8115044,0.76721716,0.3570627,0.029484866,0.7563292,0.33987063,0.5347266,0.5756379,0.60584414,0.6909673,0.76891387,0.01710338,0.25743303
1686,3,assigned_mentor,0.040925518,0.0012397766,0.002173624,0.017227544,0.020168742,0.0065697995,0.5116545,0.6841244,0.054689664,0.4385068,0.35428795,0.08893457,0.3589042,0.2520065,0.22748208,0.11892974,0.22143216,0.21453321,0.20058139,0.16817142,0.61012745,0.016513607,0.2748821
1686,4,assigned_mentor,0.03781283,0.0011587143,0.0076585566,0.0151129225,0.015147334,0.0084793,0.60277444,0.43647033,0.3323164,0.15343581,0.4913971,0.32218695,0.8586007,0.06969101,0.10423975,0.33987126,0.21247254,0.25227943,0.09128397,0.53684366,0.6815467,0.008020895,0.26054847
1687,1,assigned_mentor,0.024613906,0.000910759,0.0037552824,0.010666896,0.01535229,0.0071847234,0.45345223,0.6890774,0.3486001,0.17157161,0.39797103,0.5654496,0.6395693,0.0098708,0.18892685,0.072140165,0.8074894,0.29122972,0.07319638,0.19571105,0.7054665,0.0074901003,0.33678225
1687,3,assigned_mentor,0.11652588,0.0048065186,0.06613251,0.031256735,0.027273865,0.015602129,0.51542646,0.646002,0.6242503,0.26025942,0.5854045,0.57325363,0.5210107,0.09015258,0.32539508,0.39066917,0.63567466,0.36672845,0.15146391,0.4296781,0.6799654,0.016513607,0.39480212
1687,5,assigned_mentor,0.020842785,0.0013065338,0.005105704,0.010742896,0.017572641,0.008582866,0.5439679,0.7577722,0.57619053,0.26313454,0.7992157,0.39561257,0.8521047,0.11743124,0.5407536,0.1960027,0.34367543,0.08375112,0.575901,0.17298067,0.765438,0.014154521,0.23548111
1688,1,assigned_mentor,0.029445656,0.0017356873,0.0037367835,0.011046898,0.016172111,0.011068452,0.55407256,0.7944567,0.3126515,0.15283494,0.5009532,0.31634364,0.72761667,0.06801023,0.59837013,0.55490553,0.22753887,0.075921685,0.48033276,0.0902912,0.6225343,0.011146685,0.31312245
1688,3,assigned_mentor,0.031684756,0.0018882751,0.009767435,0.013288911,0.019212283,0.008945347,0.71859473,0.75366205,0.17008692,0.14093785,0.42444083,0.09827476,0.25208694,0.07620314,0.2815077,0.07546592,0.51704913,0.11220648,0.30789733,0.06656867,0.63640904,0.01792906,0.35147405
1688,5,assigned_mentor,0.07371122,0.0015544891,0.006474625,0.028281843,0.021125201,0.008893564,0.18689942,0.3847068,0.50471926,0.10265372,0.27797213,0.6763208,0.6527579,0.0058653625,0.10591581,0.20909274,0.10072401,0.39326516,0.26756167,0.56218493,0.5838763,0.010438959,0.20212533
1688,7,assigned_mentor,0.06381883,0.002040863,0.0062526376,0.020385906,0.02433617,0.007637825,0.28498772,0.43630585,0.80047965,0.12128992,0.5415427,0.26285365,0.59237564,0.020320937,0.07731608,0.071320266,0.8421508,0.19622535,0.085893385,0.106522456,0.2625746,0.012385205,0.27681205
1688,9,assigned_mentor,0.024142517,0.001115799,0.005253696,0.011882903,0.015454767,0.0089712385,0.5366677,0.40141508,0.5638718,0.11429576,0.29687148,0.5809826,0.37822476,0.108778544,0.85514617,0.5226974,0.1426516,0.7604502,0.5608956,0.8931627,0.89940435,0.012149297,0.2503369
1691,1,assigned_mentor,0.019854378,0.001206398,0.00362579,0.009298887,0.016103793,0.008181547,0.45221844,0.8258375,0.0485824,0.1371739,0.4618316,0.051985428,0.5061215,0.0282713,0.21934204,0.17483942,0.9151833,0.068322666,0.070787326,0.016878579,0.55559206,0.0108517995,0.2873719
1691,3,assigned_mentor,0.09741997,0.0024414063,0.015154205,0.029163294,0.027683776,0.008764107,0.5248682,0.59330195,0.93350565,0.11269982,0.7107381,0.36822465,0.59201556,0.12450731,0.41594002,0.15442286,0.84679204,0.28336805,0.50409114,0.3441688,0.7840444,0.020524055,0.2536152
1692,1,assigned_mentor,0.013068704,0.0009727478,0.003921773,0.008804884,0.014395831,0.008893564,0.2282022,0.5135992,0.93607247,0.071490124,0.6800639,0.6086419,0.3652372,0.013845571,0.09478988,0.20029417,0.06501081,0.18907784,0.20453176,0.5488754,0.6502518,0.01020305,0.31342041
1692,5,assigned_mentor,0.019351736,0.0011730194,0.0037182847,0.009868891,0.014771583,0.008867673,0.5547341,0.42600378,0.9063898,0.040157728,0.6846239,0.610521,0.051963262,0.0079503395,0.34428665,0.44299427,0.8405986,0.4996664,0.30333722,0.65395576,0.6926639,0.00979021,0.20749718
1694,1,assigned_mentor,0.014073989,0.0012207031,0.00414376,0.008025879,0.015454767,0.00823333,0.20283015,0.5456501,0.014536025,0.0254745,0.32511607,0.020779483,0.10924595,0.009594741,0.63716584,0.428194,0.8326739,0.049168732,0.3833928,0.025739124,0.7533248,0.010674868,0.21877387
1695,1,assigned_mentor,0.021196328,0.0012397766,0.0026823445,0.009545889,0.014361672,0.007534259,0.6912719,0.8923531,0.08457631,0.17545825,0.7206309,0.090368226,0.18389495,0.057146754,0.23565188,0.09321568,0.34037456,0.035838537,0.40605304,0.03079441,0.5189071,0.011323617,0.33474296
1697,1,assigned_mentor,0.031213367,0.0007724762,0.0018221445,0.015036922,0.011133623,0.0071847234,0.72117895,0.31858543,0.25345427,0.26329592,0.38207856,0.32289603,0.84862924,0.4437564,0.8779965,0.86563367,0.5196176,0.6438074,0.6320802,0.81703794,0.7683341,0.004806639,0.2120518
1698,1,assigned_mentor,0.013320025,0.0012207031,0.0034223017,0.007645877,0.014600786,0.00746953,0.40530297,0.9592708,0.025100635,0.04500244,0.8809557,0.02406479,0.12917443,0.012275646,0.659063,0.47558665,0.656264,0.25613374,0.4713463,0.092556715,0.68948036,0.010910776,0.1600719
1699,1,assigned_mentor,0.014011159,0.001001358,0.003089321,0.007816878,0.013336895,0.007068211,0.54256314,0.9592708,0.05193115,0.07236611,0.9215016,0.043815177,0.21599552,0.02234102,0.7223736,0.54409087,0.5550214,0.27361917,0.562761,0.0914217,0.7163711,0.008138849,0.13502087
1700,2,assigned_mentor,0.009675868,0.0006580353,0.001572409,0.007189874,0.010996987,0.0063626673,0.5765834,0.86346287,0.04396174,0.16384375,0.69315404,0.104809545,0.31514972,0.106098406,0.105915576,0.05585675,0.8759939,0.109329306,0.24585414,0.03251484,0.37803662,0.0054258998,0.25158054
1701,1,assigned_mentor,0.013320025,0.0012207031,0.0034223017,0.007645877,0.014600786,0.00746953,0.40530297,0.9592708,0.025100635,0.04500244,0.8809557,0.02406479,0.12917443,0.012275646,0.659062,0.47052714,0.65157086,0.25613344,0.4713455,0.09142161,0.68788946,0.010910776,0.1600719
1702,1,assigned_mentor,0.025674535,0.0012683868,0.005438685,0.0116169015,0.016889455,0.009074804,0.28511164,0.36282346,0.34202754,0.06779826,0.5339241,0.33675417,0.2807425,0.046315577,0.7153996,0.49291897,0.50412613,0.5077582,0.496272,0.68664736,0.78287655,0.011441571,0.26864874
1703,1,assigned_mentor,0.0109324735,0.0007200241,0.0017204003,0.007189874,0.011663092,0.0065568537,0.47308663,0.8923531,0.06162241,0.13686489,0.6744613,0.17680998,0.36925817,0.20364912,0.29854265,0.12279678,0.2464868,0.07980745,0.27196422,0.037783217,0.57816774,0.0071657263,0.25448996
1706,1,assigned_mentor,0.019477395,0.0010442734,0.0036627878,0.0092228865,0.015283971,0.008893564,0.46768916,0.32235342,0.55317396,0.1312066,0.3989646,0.34414622,0.8391753,0.12847148,0.1396381,0.56798476,0.46055984,0.38384652,0.6097357,0.5127274,0.61189264,0.009672256,0.2826618
1707,1,assigned_mentor,0.027560094,0.001039505,0.0027008436,0.012604907,0.013200258,0.0074048014,0.29242906,0.8689141,0.06837712,0.14636019,0.76989293,0.7285234,0.7572944,0.017870732,0.41594002,0.31504107,0.8660832,0.05498275,0.09685794,0.024911914,0.69585496,0.0069298176,0.27607563
1708,1,assigned_mentor,0.018974753,0.0012779236,0.0040327664,0.009982891,0.014498309,0.008285114,0.734945,0.8126854,0.5220228,0.095197216,0.51767,0.17271188,0.3269405,0.015091474,0.51304954,0.2514011,0.33050126,0.06216477,0.31247792,0.052624706,0.7452976,0.011736456,0.24354719
